sample	label
Nước mắm Sơn thơm Ba Làng 1 lít 15 độ đạm	Nước mắm - Nước chấm
Gạo Tẻ Thơm Đặc Sản Điện Biên	Gạo, nếp
Vua ngũ cốc SACHI size M	Bột các loại
Tiêu chín đỏ - Hữu cơ Sấy khô Thùy Dung ( Hủ 300 g)	Muối, tiêu, hạt nêm, bột ngọt
Kids Gold IgG Ensure ++ (New)	Sữa bột
Pack 6 Rooster Blonde	Bia, rượu, đồ uống có cồn
Pack 6 Rooster Pale	Bia, rượu, đồ uống có cồn
Pack 6 Rooster Dark	Bia, rượu, đồ uống có cồn
Pack 6 Rooster IPA	Bia, rượu, đồ uống có cồn
Mật Ong Sữa Chúa 1400g	Nước ngọt
COW MILK GROW IQ 900GR	Sữa bột
Lộc Đinh Trà 200gr	Trà, cà phê
Lộc Đinh Trà 100gr	Trà, cà phê
Trà Nhân sâm SilverLife hộp 12 gói	Thức uống dinh dưỡng
Nước dừa tươi có cơm dừa lon 240ml	Nước ngọt
Bio α HMO Pedia Gold 400g	Sữa bột
Sữa hạt Mắc ca Yến Mạch Việt Quất	Sữa tươi
HẠT BÍ TRƯỜNG ĐẠT 1KG	Mứt, thạch
Hạt Hướng Dương Trường Đạt 500g	Thực phẩm khô
Chanh muối 360 - 500ml	Nước ngọt
DỒI SƯỜN SỤN HÀ THÀNH 500gr	Thịt
CHILL UP - COLA CHANH MUỐI	Nước ngọt
Nước cốt táo 650ml	Nước ngọt
Mứt cam 1000gr	Mứt, thạch
CHẢ QUẾ HÀ THÀNH 250gr	Thịt
Mứt phúc bồn tử 4.5kg	Mứt, thạch
Nước cốt thơm Can 2 lít	Nước ngọt
Nước cốt thơm 650ml	Nước ngọt
Nước cốt Thanh Long 650ml	Nước ngọt
Nước cốt Đào 650ml	Nước ngọt
Mứt thơm 4.5kg	Mứt, thạch
GIÒ XÀO HÀ THÀNH 250gr	Thực phẩm chín, qua chế biến
Mứt dâu tằm 4.5kg	Mứt, thạch
Mứt mãng cầu 210gr	Mứt, thạch
Sinh tố Việt Quất 750ml	Nước ngọt
CHẢ SỤN HÀ THÀNH 250gr	Thực phẩm chín, qua chế biến
HẠNH NHÂN CÒN VỎ VỊ TỰ NHIÊN	Thực phẩm ăn liền
NHO NHO CHILE MIX 3 MÀU 250G	Thực phẩm ăn liền
Hạt đậu lăng	Thực phẩm khô
Hạt hướng dương tách vỏ	Thực phẩm khô
Hạt hướng dương	Thực phẩm khô
Hạt bí xanh	Thực phẩm khô
Mơ sấy dẻo	Thực phẩm khô
Hạt quinoa	Thực phẩm khô
Gạo lứt Đặc sản VD20 Gò Công	Gạo, nếp
DOCTOR IQ Pro 2 (400 gram)	Sữa bột
Lukamil Goat Gold BA 400g	Sữa bột
NƯỚC TĂNG LỰC WHALE (CÁ VOI)	Nước ngọt
Pack 6 Wildside Lemongrass Lemon Soda	Bia, rượu, đồ uống có cồn
Pack 6 WIldsie Spicy Ginger Soda	Bia, rượu, đồ uống có cồn
YẾN SÀO CAO CẤP 25% - QUEENNEST MAMA	Nước ngọt
Bánh Omeli Chocolate Pie Rắc Dừa	Bánh quy, bánh xốp, bánh mềm
Khalac Grow 1kg/gói	Sữa bột
Kids Gold IgG Baby Stemp 1 (New)	Sữa bột
Bột ăn dặm Lukamil Happy Baby 350g (Vị Mặn)	Bột các loại
SURGE MILK 400g	Sữa bột
Cốt phở Gà 220gr	Muối, tiêu, hạt nêm, bột ngọt
BIOPLUS Kidney 2 900g	Sữa bột
Chè Tôm Nõn Cao Cấp	Trà, cà phê
Nước Mật Ong Chanh Sả Gừng Ever	Nước ngọt
TRÀ ĐÁ ĐẬU (ĐẬU ĐEN XANH LÒNG RANG MỘC - CỎ NGỌT 1KG (HẠT RỜI))	Gạo, nếp
ĐẬU ĐEN XANH LÒNG RANG MỘC - HÀ THỦ Ô 1KG (HẠT RỜI)	Gạo, nếp
ĐẬU ĐEN XANH LÒNG RANG MỘC - CỎ NGỌT 1KG (Hạt Rời)	Gạo, nếp
Yến Kids trẻ em 3	Nước ngọt
TPBS ANDA MILK Diary - Canxi Nano - Giải pháp phòng ngừa loãng xương , tốt cho tim mạch	Sữa bột
Chao Môn Bình Dương Hương Việt 750g	Thực phẩm chín, qua chế biến
Thùng 24 Rooster Beers Blonde	Bia, rượu, đồ uống có cồn
BIA WESTERN STOUT_ABV 7.9%_330mL	Bia, rượu, đồ uống có cồn
BIA WESTERN STOUT_ABV 7.9%_500mL	Bia, rượu, đồ uống có cồn
Legolac Cool Milk Grow IQ 3 400g	Sữa bột
Nước chấm đậu nành Thái Long - Tương Ngon 4800ml	Nước mắm - Nước chấm
Tương Ớt Thái Long - Ngon Ngon 1,9Kg	Tương, sốt
Tương Ớt Thái Long - Ngon Ngon 535g	Tương, sốt
TH PRO KID GOLD 400G	Sữa bột
TH PRO BABY GOLD 400G	Sữa bột
Khalac Glu Sure 900g - Dành cho người bệnh tiểu đường	Sữa bột
Whismilk Canxi Gold	Sữa bột
Whismilk IQ MK-7	Sữa bột
Whismilk BAGold	Sữa bột
Eva Plus 750gr	Sữa bột
Hộp khay LEBY NEST YẾN CHƯNG HẠT SEN	Nước ngọt
THÙNG NƯỚC TĂNG LỰC WHALE (CÁ VOI) 24 LON 250ml	Nước ngọt
Hộp 1 lọ LEBY NEST yến chưng hạt sen	Nước ngọt
Hộp 1 lọ LEBY NEST KIDS PEDIA	Nước ngọt
HẠT ĐIỀU TƯƠI	Thực phẩm ăn liền
Trà Giảo cổ lam rừng 200gram	Trà, cà phê
Sô - Cô - La Sữa Hạt Bàng Côn Đảo	Socola và sản phẩm từ socola
Sản phẩm dinh dưỡng DIAMOND NUTRI MOM 900GR	Sữa bột
Mỳ Cải Kale	Thực phẩm chín, qua chế biến
Nature Care New Born	Sữa bột
RƯỢU RƠM VÀNG TÁO MÈO	Bia, rượu, đồ uống có cồn
TỔ YẾN THIÊN NHIÊN LÀM SẠCH	Nước ngọt
TỔ YẾN LÀM SẠCH	Nước ngọt
TỔ YẾN HUYẾT LÀM SẠCH	Nước ngọt
TỔ YẾN THIÊN NHIÊN THÔ	Nước ngọt
TỔ YẾN HUYẾT THÔ	Nước ngọt
TỔ YẾN THÔ	Nước ngọt
TỔ YẾN THIÊN NHIÊN LÀM SẠCH	Nước ngọt
TỔ YẾN LÀM SẠCH	Nước ngọt
TỔ YẾN THÔ	Nước ngọt
SOCOLA THANH (TREAT MILK CHOCOLATE BAR)	Socola và sản phẩm từ socola
Gozilac Infant Formula - 01	Sữa bột
Thực phẩm bổ sung - Nước yến đường phèn ( Tổ yến 13% )	Nước ngọt
BELAC GOLD DIGEST GOLD	Sữa bột
GOLD A+ DIGEST GOLD	Sữa bột
GOLD A+ GROW IQ	Sữa bột
Nước Tương Phú Sĩ	Nước mắm - Nước chấm
TRÀ SÂM BÍ ĐAO NHÀ LÀM	Trà, cà phê
Chao Môn Đại Bình Dương 370g	Thực phẩm chín, qua chế biến
KẸO SOCOLA TỔNG HỢP MARS VARIETY 30 TÚI (YELLOW)	Kẹo
Vitagrow 1 - 400gr	Sữa bột
"Cà phê đen hòa tan 2in1
Gói 16g x 12 gói
- Hộp 192g"	Trà, cà phê
Bánh Quy Bơ	Bánh quy, bánh xốp, bánh mềm
Dưa lưới Biển Hoàng Gia (SeaRoyal Musk-Melon)	Trái cây
KẸO MỀM OHAYS	Kẹo
KẸO SOCOLA TỔNG HỢP MARS VARIETY 30 TÚI(ORANGE)	Kẹo
Mứt mơ Darbo 5kg	Mứt, thạch
Surasang-Bánh quy cuộn vị dừa hộp 365g	Bánh quy, bánh xốp, bánh mềm
Bánh hộp Dragon 430g	Bánh quy, bánh xốp, bánh mềm
Trà hòa tan Bạch Liên Thảo	Trà, cà phê
Chè Sencha Hộp 100g	Trà, cà phê
Sữa Biolac IQ Grow 400g	Sữa bột
Kẹo hộp giấy Toffee 250g	Kẹo
Nước uống đóng chai Bạch Mã 350ml	Nước suối, nước tinh khiết
Chè Olong xanh Hộp 100g	Trà, cà phê
Rượu gạo nguyên chất Cuốc lủi 35%	Bia, rượu, đồ uống có cồn
Kẹo que túi 350g	Kẹo
Netsure Canxi Collagen 400g	Sữa bột
Ruốc cá quả 100g	Thực phẩm chín, qua chế biến
Sữa bột Mega Milky Gain Plus 400gr	Sữa bột
Nutrikid A+	Sữa bột
TINH CHẾ TRẮNG	Nước ngọt
Netsure Pedia IQ Plus 900g	Sữa bột
Netsure Insure Gold 900g	Sữa bột
Dầu Thực Vật Cao Cấp Livvy Vegetable Oil 0.4L	Dầu ăn
Dầu Thực Vật Cao Cấp Livvy Vegetable Oil 5L	Dầu ăn
MIXED NUTS - HỖN HỢP 5 HẠT ĐÃ TÁCH VỎ 500G	Thực phẩm chín, qua chế biến
Vang chát TL (Bịch)	Bia, rượu, đồ uống có cồn
Trà Đen 200 gr	Trà, cà phê
Trà Shan tuyết Pà Cò- Hộp giấy 300g ( 3 túi HCK x100 g )	Trà, cà phê
Sữa lên men dinh dưỡng hương vanilla Höff - 55g	Bánh tươi
Xúc xích hong khói Đức Việt 1kg	Thực phẩm chín, qua chế biến
DOVECHOCOLATE(Bánh trứng phủ chocolate)	Bánh quy, bánh xốp, bánh mềm
Sữa đậu nành canxi Fami Vinasoy hộp 1L	Sữa tươi
Tổ Yến Sào Thô Còn Lông 50g	Nước ngọt
Măng Khô Đặc Biệt-Thùy Dung -hộp 500gr	Thực phẩm khô
TRÀ CHANH GỪNG	Trà, cà phê
Nước Yến Lon Chanh Muối lốc 6 x 190ml	Nước ngọt
Yến Huyết Tinh Chế- Hộp 100g	Nước ngọt
Bánh cáy Thiên Đức	Bánh quy, bánh xốp, bánh mềm
Rượu Sân Đình Thảo mộc- Bình19l - 29.5% Vol	Bia, rượu, đồ uống có cồn
Rượu Sân đình Nếp cẩm -400ml - 30%Vol	Bia, rượu, đồ uống có cồn
RƯỢU RHUM CACAO Dung Tích: 350ml Nồng độ: 39% vol.	Bia, rượu, đồ uống có cồn
Sữa bột Hip Combiotic số 3 (800g)	Sữa bột
Sữa đậu nành Fami Canxi - Thùng 48 hộp 125ml	Sữa tươi
Mứt dâu tằm 1000gr	Mứt, thạch
(N5.4) NƯỚNG ĐẬU XANH 2 TRỨNG	Bánh quy, bánh xốp, bánh mềm
(N6.2) NƯỚNG KHOAI MÔN TRỨNG	Bánh quy, bánh xốp, bánh mềm
Kem Que Thập Cẩm 55 g ( Hùng Linh )	Kem
Hộp Kem SnowBaby ChoCoLate 5 que	Kem
Bánh bông lan samilk 12 kín Tim	Bánh quy, bánh xốp, bánh mềm
Da dung 008	Sữa bột
Nước chấm Thái Long Rồng Vàng Đậm Đà 1800ml	Nước mắm - Nước chấm
Rượu Sân đình Táo Mèo 29,5% Vol-1.85L 	Bia, rượu, đồ uống có cồn
TP Dolsure Plus 3+	Sữa bột
Rượu Sân Đình Chuối hột 2L - 29,5% Vol  	Bia, rượu, đồ uống có cồn
Thực Phẩm Bổ Sung En-Lac Follow - Up 2 ( 6- 12 tháng) Lon to 900g	Sữa bột
Trà gừng mật ong	Trà, cà phê
Vang TL Premier	Bia, rượu, đồ uống có cồn
Hộp 3 chai Men’ vodka 500ml- 29,5% Vol An tài lộc	Bia, rượu, đồ uống có cồn
Kẹo Quế	Kẹo
Đường kính trắng túi 01kg	Đường
Nước tăng lực Number1 cola chai thủy tinh 240ml	Nước tăng lực, bù khoáng
Bánh Cracker Asky 210g	Bánh quy, bánh xốp, bánh mềm
Cà phê Thành Thiện MK - 500g	Trà, cà phê
ACPHYSURE​ GAIN	Sữa bột
Bánh Biskotto 350g sầu riêng	Bánh quy, bánh xốp, bánh mềm
ACPHYSURE​ PEDIA	Sữa bột
Tương ớt 250 g	Tương, sốt
Trứng gà ăn liền Devi thùng giấy 100 quả	Thực phẩm ăn liền
Trứng gà ăn liền Devi túi Zip 10 quả	Thực phẩm ăn liền
Chè Kim Tuyên Túi hút chân không 200g	Trà, cà phê
Gói trà Oolong  50 túi lọc	Trà, cà phê
RƯỢU RHUM CACAO Dung Tích: 520ml Nồng độ: 39% vol.	Bia, rượu, đồ uống có cồn
RƯỢU RHUM ASIA Dung Tích: 175 ml Nồng độ: 39% vol	Bia, rượu, đồ uống có cồn
Mỳ Chũ 3 Đạt Linh Hương	Thực phẩm khô
Nutrikid IQ Plus	Sữa bột
Tổ Yến Sào Tinh Chế Rút Lông Nguyên Tổ Đặc Biệt (100g)	Nước ngọt
SỮA TƯƠI TIỆT TRÙNG MOUNT VICTORIA NGUYÊN KEM 200ML (Mount Victoria UHT 200ml Full Cream Milk)	Sữa tươi
Hộp 03 Chai x 500ml, Nước mắm Quang Hải, Loại Cá Thu, 35 độ đạm	Nước mắm - Nước chấm
Trà Thái	Trà, cà phê
Nấm Lim Xanh cao cấp 500g	Củ, quả các loại
Bánh trứng 8 chiếc	Bánh quy, bánh xốp, bánh mềm
Sản phẩm dinh dưỡng Arti Grow A+ Gold 3 ( 02-10 tuổi ) Lon 900g	Sữa bột
Black tea Princess Nouri with lemon 20 pack ORIMI	Trà, cà phê
DOVE CHOCOLATE MILK(Bánh trứng phủ sữa, phủ matcha)	Bánh quy, bánh xốp, bánh mềm
Sản phẩm dinh dưỡng ARTI Gold Premium 3 Lon 400g	Sữa bột
Rượu 2K 80ml	Bia, rượu, đồ uống có cồn
Bắp Mỹ sấy vị sữa	Thực phẩm khô
Kẹo hộp Sofee 115G	Kẹo
Rượu Sân đình Táo mèo - Can 4.7L  - 29.5% Vol,  	Bia, rượu, đồ uống có cồn
Bánh Quy Nhân Mứt Dâu Ori Nata – Ori Nata Strawberry Flavoured Jam Sandwich Biscuit	Bánh quy, bánh xốp, bánh mềm
DONUT PQ( Bánh trứng phủ sôcôla )	Bánh quy, bánh xốp, bánh mềm
Bánh Quy Nhân Mứt Việt Quất Ori Nata – Ori Nata Blueberry Flavoured Jam Sandwich Biscuit	Bánh quy, bánh xốp, bánh mềm
Bánh quy bơ Deluxury Xanh – Deluxury Butter Cookies	Bánh quy, bánh xốp, bánh mềm
Bánh Quy Nhân Mứt Dứa Ori Nata – Ori Nata Pineapple Flavoured Jam Sandwich Biscuit	Bánh quy, bánh xốp, bánh mềm
Hạt điều rang muối hộp nhựa 454g, loại WW:180	Thực phẩm khô
Xúc xích Mỹ Đức Việt 1Kg	Thực phẩm chín, qua chế biến
Cà phê bột - Only Café (Xanh) 500g	Trà, cà phê
"Nước mắm ""Ngư Nhi"" (hộp 6 chai)"	Nước mắm - Nước chấm
Cà phê Thành Thiện C3 -  500g	Trà, cà phê
(D2.1) DẺO THẬP CẨM GÀ QUAY 150G	Bánh quy, bánh xốp, bánh mềm
Mứt Chanh Dây 210gr	Mứt, thạch
TP Dolsure Grow Up 3+	Sữa bột
Kem ốc quế to vị vani socola	Kem
Rượu Vodka Hanoi Old 29,5%	Bia, rượu, đồ uống có cồn
Us sure Nutri IQ	Sữa bột
Tương cà 250 g	Tương, sốt
TP Dolsure Mum Fruity	Sữa bột
Metacare 4 Olive 400g - Dinh dưỡng bổ sung dầu Olive dành cho trẻ từ 3 đến 6 tuổi	Sữa bột
Nước Chấm chai 1 Lít	Nước mắm - Nước chấm
Aromo Artemisa Late Harvest	Bia, rượu, đồ uống có cồn
Aromo Barrel Selection Cabernet Sauvignon, Carmenere, Petit Verdot	Bia, rượu, đồ uống có cồn
Fohepta - 400gr	Sữa bột
TP Oldlac Calcium Collagen Type II KS (19-45 tuổi)	Sữa bột
Massel Stock Powder Vegetable 168g	Muối, tiêu, hạt nêm, bột ngọt
Nước cốt dâu tằm 350ml	Nước ngọt
Kem ốc quế giòn vani socola ( Hùng Linh )	Kem
Nước yến lon (Lốc 06 lon)	Nước ngọt
Bột MaltCal	Sữa bột
Vitagrow 2 - 900gr	Sữa bột
Bánh Biskotto 350g chuối	Bánh quy, bánh xốp, bánh mềm
Thùng 12 Chai Nước Gạo Rang Woongjin Hàn Quốc...	Nước ngọt
Bánh Sozoll hộp 400g	Bánh quy, bánh xốp, bánh mềm
Hộp trà Oolong 20 Túi lọc	Trà, cà phê
Bánh cáy 200g New	Bánh quy, bánh xốp, bánh mềm
Cà Phê Nhân Sâm 4 in 1 360g	Trà, cà phê
GrandCare 282g - Hỗ trợ dinh dưỡng cho người trong thời kỳ dưỡng bệnh	Sữa bột
Kem ốc quế to vị vani hương cam	Kem
KẸO DẺO GUMMY BEARS, BLACK FOREST MADE WITH REAL FRUIT JUICE 36 OZ (1.02KG) (HỘP)	Kẹo
Nước Mắm Chắt TH Tuyến Hòa Ba Làng 50ml	Nước mắm - Nước chấm
Xúc xích thành viên Đức Việt 1kg	Thực phẩm chín, qua chế biến
Kẹo Ohays (socola hương bạc hà)	Kẹo
Sô-cô-la sữa 100g	Socola và sản phẩm từ socola
Nước mắm Quang Hải, Loại Chắt Mặt Dầu, 32 độ đạm, chai 500ml	Nước mắm - Nước chấm
Trà Oolong Cao cấp gói 250 gr	Trà, cà phê
Metacare 5 Olive 400g  - Dinh dưỡng bổ sung dầu Olive dành cho trẻ trên 6 tuổi	Sữa bột
QUY KEM 24 HỘP (BÁNH QUY KEM)	Bánh quy, bánh xốp, bánh mềm
Kem que Pando vị Vani & Sôcôla 70ml	Kem
RHUM DỨA Dung Tích: 700ml Nồng độ: 39% vol.	Bia, rượu, đồ uống có cồn
Dưa lê Hồng Kim (Orange Golden Pyriform Melon)	Trái cây
Trà Ô Long Hương Xoài	Trà, cà phê
Men’ Vodka 500ml-29,5 %Vol - BTKB (Chai mờ)	Bia, rượu, đồ uống có cồn
VitaGrow - 900gr	Sữa bột
GOODMILK PLUS A+	Sữa bột
Tổ Yến Chưng Đường 12% (1 lọ)	Nước ngọt
Bạch yến tinh chế 10g	Nước ngọt
Kem 35vip - Cốm	Kem
Sữa Nuca+ Grow- IQ 400gr	Sữa bột
Mật ong hoa rừng 520ml	Nước ngọt
Sữa đậu nành fami nguyên chất - Thùng 10 hộp 1000ml	Sữa tươi
Nước Yến Lon Collagen 190ml	Nước ngọt
Kẹo Goodmilk Sô 320g	Kẹo
FLOURY BUTTER COOKIES 454G	Bánh quy, bánh xốp, bánh mềm
Passion( Bánh Quy Kem Hộp nhân sôcôla và sữa)	Bánh quy, bánh xốp, bánh mềm
Hạt điều rang muối hộp nhựa 454g, loại WW:240	Thực phẩm ăn liền
Hạt điều rang muối hộp nhựa 454g, loại WW320	Thực phẩm ăn liền
Thùng Chanh muối Sanna 24 chai	Nước ngọt
Trà túi lọc HIBISCUS (TRN-GT32)	Trà, cà phê
Dưa Leo Hữu Cơ	Rau lá
Dưa lê Hồng Kim_KL2	Trái cây
Dưa lê Hồng Kim_KL1	Trái cây
Ớt Chuông Hữu Cơ	Rau lá
Nấm Linh Chi Nhật thượng hạng 500g	Củ, quả các loại
Trà Lài Hạng Nhất bịch 400gr	Trà, cà phê
Trà Oolong Thượng hạng gói 100 gr	Trà, cà phê
Kẹo ngậm thảo mộc Ricola hương bạc hà - bịch 105 viên	Kẹo
THẠCH AN - Thạch đen Cao Bằng (Nguyên liệu thạch) 200 g	Thực phẩm ăn liền
Thùng đựng active chanh muối chai PET 24 chai/thùng	Nước ngọt
Sữa công thức Goldlife Plus+	Sữa bột
Xúc xích hong khói Đức Việt 1kg (loại 84)	Thực phẩm chín, qua chế biến
Nước cam ép Naturella - Orange Juice Naturella	Nước ngọt
Le Cloitre du Chateau Prieure Lichine	Bia, rượu, đồ uống có cồn
Aromo Barrel Selection Pinot Noir	Bia, rượu, đồ uống có cồn
Aromo Sauvignon Blanc	Bia, rượu, đồ uống có cồn
"Bánh Malkist Sweet 216g
(vị ngọt thanh)"	Bánh quy, bánh xốp, bánh mềm
"Bánh Malkist Seaweed 216g
(vị tảo biển)"	Bánh quy, bánh xốp, bánh mềm
"Cà Phê 3 in 1 
SPECIAL – vị hài hòa
Stick 16g x 20 stick"	Trà, cà phê
Rượu Tam Giác Mạch 500ml	Bia, rượu, đồ uống có cồn
Nước tương Đại Hưng 500 ml	Nước mắm - Nước chấm
Hồng Trà Chanh Thiện Lành	Trà, cà phê
Rượu vang Dieu prea le vin 3 Lít	Bia, rượu, đồ uống có cồn
Rượu Rhum Cocktail	Bia, rượu, đồ uống có cồn
Nước Táo ép dịu Happy day - Happy day Apple Mild Juice	Nước ngọt
Doves cake chocolate	Bánh quy, bánh xốp, bánh mềm
Nước yến lon (Hộp 06 lon)	Nước ngọt
Kem Ốc Quế Hoa SnowBaby Vị Vani Hương Dâu	Kem
Dăm bông hấp Đức Việt 500g	Thực phẩm chín, qua chế biến
ACPHYSURE​ NUTRI	Sữa bột
NAPOLEON LON Dung Tích: 700ml Nồng độ: 39% vol.	Bia, rượu, đồ uống có cồn
Hộp 3 chai Men’ Vodka 300ml - 29,5% Vol An tài lộc	Bia, rượu, đồ uống có cồn
Herbal Café 10gói / hộp	Trà, cà phê
Gói trà xanh 50 túi lọc	Trà, cà phê
Pure Coffe 500gr ( Bột)	Trà, cà phê
Trà Shan tuyết Đà Bắc - Hòa Bình - Túi Ni lon 200g	Trà, cà phê
Netsure Hi-Canxi	Sữa bột
Netsure Grow IQ Plus(Hươu)	Sữa bột
Lux Care Sure Gold 900g	Sữa bột
Nước chanh leo OZ	Nước ngọt
Bánh Longpie cốm hộp 180G	Bánh tươi
Thịt bò khô 50 gam	Thực phẩm ăn liền
Trà Xanh Nhài	Trà, cà phê
Mắm tép sơn thơm ba làng- 400g	Nước mắm - Nước chấm
Bánh cân kem 475g	Bánh quy, bánh xốp, bánh mềm
Bánh hộp Relax	Bánh quy, bánh xốp, bánh mềm
Lài túi lọc hộp 40gr	Trà, cà phê
Cà Phê TH gói 250 gr	Trà, cà phê
Yến sào Tân Đông Dương-Yến vàng làm sạch (50g-Hồng Yến Thô sạch)	Nước ngọt
BODONI TÚI( Bánh trứng)	Bánh quy, bánh xốp, bánh mềm
Nucleo Gold - Dinh dưỡng bổ sung tăng miễn dịch, cải thiện tiêu hóa cho trẻ từ 1 tuổi trở lên - 900g   	Sữa bột
Kẹo Sokiss hoa hồng 300g	Kẹo
Nước yến lốc không đường	Nước ngọt
BIA TỔ YẾN_THÙNG 24 LON	Bia, rượu, đồ uống có cồn
Xách Bia Trúc Bạch Tết 2022 12 lon 500ml	Bia, rượu, đồ uống có cồn
Nước Yến Lon Collagen hộp 6 x 190ml	Nước ngọt
Rượu Sân đình Nếp cẩm - Can 2L- 30%Vol	Bia, rượu, đồ uống có cồn
TRÀ OOLONG BẠC HÀ	Trà, cà phê
Hạt Sanuts hộp 300g	Thực phẩm ăn liền
Nước Yến Lon Collagen lốc 6 x 190ml	Nước ngọt
Nutricare Senor 400g	Sữa bột
Mật ong hoa nhãn 520ml	Nước ngọt
Trà cacao 50g	Trà, cà phê
Cà phê rang xay nguyên chất Vân Long 500g	Nước ngọt
Mủ trôm Vân Long 200g	Nước ngọt
Mủ trôm Vân Long 500g	Nước ngọt
Nước yến sào cao cấp Auranest Diabetes 6 lọ x 70ml (khay)	Nước ngọt
NiaciMilk Grow IQ ( 400g)	Sữa bột
NUTRIBORN MAMA	Sữa bột
250Gr CÀ PHÊ RANG XAY 1800 BEANS	Trà, cà phê
500Gr CÀ PHÊ RANG XAY 1800BEANS	Trà, cà phê
KẸO PRAN GEMS TOFFEE (11GRAM)	Kẹo
BIOMIL MAMA 400G	Nước ngọt
TRÀ MÓC CÂU ĐẶC BIỆT 200GR	Trà, cà phê
TRÀ MÓC CÂU ĐẶC BIỆT 500GR	Trà, cà phê
TRÀ MÓC CÂU ĐẶC BIỆT 100GR	Trà, cà phê
TRÀ XANH THÁI NGUYÊN GIÁNG NGỌC - TRÀ MÓC CÂU 200Gr	Trà, cà phê
TRÀ MÓC CÂU 200Gr	Trà, cà phê
Trà đặc sản Thái Nguyên 200Gr	Trà, cà phê
TRÀ THƯỢNG HẠNG 500GR	Trà, cà phê
TRÀ XANH THÁI NGUYÊN GIÁNG NGỌC - TRÀ LOẠI 1 100G	Trà, cà phê
TRÀ THƯỢNG HẠNG 100G	Trà, cà phê
Trà đặc sản Thái Nguyên 500Gr	Trà, cà phê
Trà đặc sản Thái Nguyên 100Gr	Trà, cà phê
TRÀ THƯỢNG HẠNG 200GR	Trà, cà phê
TRÀ LOẠI 1 200G	Trà, cà phê
TRÀ LOẠI 1 500G	Trà, cà phê
Kẹo sô cô la nhân hướng dương, mận, mật ong, mơ, nho 300gr	Kẹo
Tiêu Đen Xay	Muối, tiêu, hạt nêm, bột ngọt
Trà Kim Tuyên (100G)	Trà, cà phê
BỘT NGŨ CỐC DINH DƯỠNG	Gạo, nếp
TRÀ ĐƯỜNG HOA VƯƠNG	Trà, cà phê
KẸO K&K MATCHA CHOCOLATE	Kẹo
TỔ YẾN SÀO CHƯNG NHÂN SÂM	Nước ngọt
YẾN TỔ TINH CHẾ (50gam)	Nước ngọt
Trà hòa tan Nhân trần Cà gai	Trà, cà phê
Bánh mỳ vị cam Orange taste pocket bread	Bánh tươi
Bánh mỳ vị sầu riêng Durian taste pocket bread	Bánh tươi
Trà hòa tan Artica	Trà, cà phê
Thịt Gà Xông Khói	Thịt
Thịt Vịt Biển Lebio	Thịt
Giò Thủ Lebio	Thịt
Bánh Kim Phát Tài	Bánh quy, bánh xốp, bánh mềm
THẠCH ĐEN	Mứt, thạch
LUCKY CAFFE Caffe Sữa 3 in 1	Trà, cà phê
Thùng 12 Rooster Beers Dark	Bia, rượu, đồ uống có cồn
Thanh Cơm Lứt Ngũ Cốc Chà Bông	Bánh quy, bánh xốp, bánh mềm
THÙNG CƠM SẤY MINH CHÂU 24X60g	Thực phẩm ăn liền
Diệp Lục Cần Tây	Nước ngọt
Nước Yến Lon Nha Đam lốc 6 x 190ml	Nước ngọt
Cá Ngừ Cắt Khối	Cá, thủy hải sản
Cá Ngừ Cắt Lát	Cá, thủy hải sản
Cá ngừ cắt Loin	Cá, thủy hải sản
Lườn cá Ngừ	Cá, thủy hải sản
Gân cá ngừ	Cá, thủy hải sản
Bánh đậu xanh Rồng Vàng Hoàng Gia H300	Bánh quy, bánh xốp, bánh mềm
